site_name,keyword,search_volume,competition,competition_index,cpc,market,batch_id,source,category,intent,recommended_asset,priority,priority_score
筷子,how to eat with chopsticks for beginners,720,LOW,20,0.12,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,144
筷子,vietnamese chopsticks,1900,LOW,19,0.38,us-en,existing-export,existing-export,general,mixed,pillar page,P1,142
筷子,beginner how to hold chopsticks,480,LOW,4,0.14,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,141
筷子,how to use chopstick left hand,480,LOW,2,0.05,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,141
筷子,how to use chopsticks for left handers,480,LOW,2,0.05,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,141
筷子,how to use chopstick left handed,480,LOW,2,0.05,us-en,types-materials,primary,tutorial,informational,single guide + tool/report embed,P1,141
筷子,how to use chopsticks for left handed,480,LOW,2,0.05,us-en,types-materials,primary,tutorial,informational,single guide + tool/report embed,P1,141
筷子,chopstick etiquette,1300,LOW,7,0.04,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,138
筷子,spoon and chopstick,1000,LOW,9,0.8,us-en,existing-export,existing-export,general,mixed,pillar page,P1,138
筷子,how to hold chopsticks for beginners,480,LOW,13,0.11,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,138
筷子,how to hold chopstick correctly,390,LOW,6,0.2,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,138
筷子,how to hold chopsticks correctly,390,LOW,6,0.2,us-en,problems-scenarios,primary,tutorial,informational,single guide + tool/report embed,P1,138
筷子,training chopsticks,2900,HIGH,92,0.24,us-en,existing-export,existing-export,kids-beginners,mixed,beginner cluster page,P1,137
筷子,disposable chopsticks,1600,HIGH,100,0.74,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,137
筷子,types of chopsticks,590,LOW,9,0.71,us-en,existing-export,existing-export,types-products,mixed,comparison page / affiliate page,P1,137
筷子,chopstick types,590,LOW,9,0.71,us-en,core,primary,types-products,mixed,comparison page / affiliate page,P1,137
筷子,hualan japanese natural wood chopsticks,480,LOW,6,1.58,us-en,types-materials,primary,general,mixed,pillar page,P1,136
筷子,steel chopsticks,3600,HIGH,100,0.56,us-en,existing-export,existing-export,general,mixed,pillar page,P1,135
筷子,chopsticks steel,3600,HIGH,100,0.56,us-en,existing-export,existing-export,general,mixed,pillar page,P1,135
筷子,chopstick manners,1300,LOW,7,0.04,us-en,existing-export,existing-export,general,mixed,pillar page,P1,135
筷子,eat noodles with chopsticks,320,LOW,12,0.39,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,135
筷子,using chopsticks to eat noodles,320,LOW,12,0.39,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,135
筷子,custom chopsticks,1600,HIGH,100,1.69,us-en,existing-export,existing-export,general,mixed,pillar page,P1,134
筷子,chopsticks japanese chopsticks,880,LOW,0,0.4,us-en,expansion,expansion,general,mixed,pillar page,P1,134
筷子,how to use chopsticks for noodles,320,LOW,4,0.16,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,134
筷子,how to hold chopsticks left handed,320,LOW,3,0.17,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,134
筷子,yùnhóng chopsticks,1000,LOW,4,0.16,us-en,existing-export,existing-export,general,mixed,pillar page,P1,133
筷子,chinese vs japanese chopsticks,590,LOW,7,0.29,us-en,types-materials,primary,types-products,mixed,comparison page / affiliate page,P1,133
筷子,how to use chopsticks for ramen,320,LOW,7,0.16,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,133
筷子,the chopstick,590,LOW,2,0.81,us-en,existing-export,existing-export,general,mixed,pillar page,P1,132
筷子,cooking chopsticks,2400,HIGH,100,0.76,us-en,existing-export,existing-export,general,mixed,pillar page,P1,131
筷子,different types of chopsticks,590,LOW,18,0.32,us-en,core,primary,types-products,mixed,comparison page / affiliate page,P1,131
筷子,learning how to use chopsticks,320,LOW,19,0.25,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,131
筷子,how to eat sushi with chopsticks,260,LOW,3,0.1,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,130
筷子,how to use chopsticks on hair,260,LOW,5,0.05,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,129
筷子,chopsticks house china chef,210,LOW,1,0.29,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,129
筷子,how to use chopsticks for dummies,210,LOW,11,0.32,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,127
筷子,fiberglass chopsticks,720,HIGH,86,0.67,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,126
筷子,how to hold and use chopsticks,210,LOW,13,0.3,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,126
筷子,chopstick set,590,HIGH,100,1.07,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,124
筷子,how to use chopsticks for rice,170,LOW,3,0.21,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,124
筷子,chopstick rest,2400,HIGH,100,0.98,us-en,existing-export,existing-export,accessories,mixed,supporting article,P1,123
筷子,chopsticks and rest,2400,HIGH,100,0.98,us-en,existing-export,existing-export,accessories,mixed,supporting article,P1,123
筷子,rest chopsticks,2400,HIGH,100,0.98,us-en,existing-export,existing-export,accessories,mixed,supporting article,P1,123
筷子,sushi chopsticks,1000,MEDIUM,64,0.49,us-en,existing-export,existing-export,general,mixed,pillar page,P1,123
筷子,chopsticks sushi,1000,MEDIUM,64,0.49,us-en,existing-export,existing-export,general,mixed,pillar page,P1,123
筷子,different type of chopsticks,590,LOW,18,0.32,us-en,existing-export,existing-export,general,mixed,pillar page,P1,123
筷子,chopsticks rules,480,LOW,0,0,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,123
筷子,japanese chopstick etiquette,480,LOW,14,0.13,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,121
筷子,disposable bamboo chopsticks,390,HIGH,100,1.48,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,121
筷子,bamboo chopsticks disposable,390,HIGH,100,1.48,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,121
筷子,chopstick kitchen,480,LOW,2,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,120
筷子,chopstickz,320,LOW,3,0.57,us-en,existing-export,existing-export,general,mixed,pillar page,P1,120
筷子,how to use chopsticks with noodles,140,LOW,3,0.15,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,120
筷子,how to use chopsticks right hand,110,LOW,6,0.56,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,120
筷子,chopstick rest ceramic,1900,HIGH,88,0.64,us-en,existing-export,existing-export,accessories,mixed,supporting article,P1,119
筷子,ceramic chopstick rest,1900,HIGH,88,0.64,us-en,existing-export,existing-export,accessories,mixed,supporting article,P1,119
筷子,chopsticks for beginners,880,HIGH,98,0.21,us-en,existing-export,existing-export,tutorial,mixed,single guide + tool/report embed,P1,119
筷子,different chopsticks,320,LOW,4,0.49,us-en,existing-export,existing-export,general,mixed,pillar page,P1,119
筷子,tao chopstick holder,260,MEDIUM,40,0.03,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,119
筷子,how to do chopsticks,140,LOW,7,0.18,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,119
筷子,how to use chopsticks korean,140,LOW,3,0.09,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,119
筷子,how to eat fried rice with chopsticks,140,LOW,0,0.03,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,119
筷子,how to hold japanese chopsticks,110,LOW,7,0.54,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,119
筷子,fork and chopsticks,260,LOW,9,0.87,us-en,existing-export,existing-export,general,mixed,pillar page,P1,118
筷子,hiware fiberglass chopsticks,210,LOW,3,0,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,118
筷子,how to hold chopsticks easy,140,LOW,5,0.08,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,118
筷子,ramen bowl with chopsticks,1300,HIGH,100,0.35,us-en,existing-export,existing-export,general,mixed,pillar page,P1,117
筷子,personalized chopsticks,720,HIGH,100,1.25,us-en,existing-export,existing-export,general,mixed,pillar page,P1,117
筷子,custom made chopsticks,720,HIGH,100,1.25,us-en,existing-export,existing-export,general,mixed,pillar page,P1,117
筷子,bowl and chopsticks,260,LOW,13,0.86,us-en,existing-export,existing-export,general,mixed,pillar page,P1,117
筷子,chopsticks keyboard,170,LOW,10,1.38,us-en,existing-export,existing-export,general,mixed,pillar page,P1,117
筷子,how to pick up rice with chopsticks,110,LOW,0,0.12,us-en,problems-scenarios,primary,tutorial,informational,single guide + tool/report embed,P1,116
筷子,titanium chopsticks,880,HIGH,100,0.69,us-en,existing-export,existing-export,general,mixed,pillar page,P1,115
筷子,chopsticks titanium,880,HIGH,100,0.69,us-en,types-materials,primary,general,mixed,pillar page,P1,115
筷子,chopsticks shop,320,LOW,14,0.38,us-en,existing-export,existing-export,general,mixed,pillar page,P1,115
筷子,chopstick store,320,LOW,14,0.38,us-en,existing-export,existing-export,general,mixed,pillar page,P1,115
筷子,chopsticks shopee,320,LOW,14,0.38,us-en,existing-export,existing-export,general,mixed,pillar page,P1,115
筷子,cat chopstick holder,320,HIGH,100,0.57,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,114
筷子,chopstick game rules,260,LOW,0,0,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,114
筷子,left handed chopsticks,260,MEDIUM,38,0.25,us-en,types-materials,primary,tutorial,mixed,single guide + tool/report embed,P1,114
筷子,how to hold chinese chopsticks,110,LOW,5,0.06,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,114
筷子,how to hold chopsticks for ramen,110,LOW,5,0.05,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,114
筷子,how to use japanese chopsticks,110,LOW,6,0.06,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,114
筷子,how to use chopstick tutorial,110,LOW,5,0.08,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,114
筷子,korean chopsticks and spoon set,480,HIGH,100,0.44,us-en,expansion,expansion,types-products,commercial,comparison page / affiliate page,P1,113
筷子,korean chopstick spoon set,480,HIGH,100,0.44,us-en,expansion,expansion,types-products,commercial,comparison page / affiliate page,P1,113
筷子,cheater chopsticks,390,HIGH,99,0.25,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,113
筷子,practice chopsticks,320,HIGH,88,0.27,us-en,types-materials,primary,tutorial,informational,single guide + tool/report embed,P1,113
筷子,how to correctly hold chopsticks,110,LOW,8,0.04,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,113
筷子,tutorial on how to use chopsticks,110,LOW,9,0.09,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,113
筷子,chopsticks amazon,720,HIGH,83,0.42,us-en,existing-export,existing-export,general,mixed,pillar page,P1,112
筷子,chopsticks online amazon,720,HIGH,83,0.42,us-en,existing-export,existing-export,general,mixed,pillar page,P1,112
筷子,engraved chopsticks,480,HIGH,100,1.36,us-en,existing-export,existing-export,general,mixed,pillar page,P1,112
筷子,korean metal chopsticks,390,HIGH,96,0.6,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,112
筷子,how to use chopstick for sushi,90,LOW,6,0.16,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,112
筷子,how to use chopsticks with napkin,90,LOW,0,0.02,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,112
筷子,learn how to eat with chopsticks,90,LOW,18,0.46,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,112
筷子,how to eat ramen with chopsticks and spoon,90,LOW,0,0.03,us-en,problems-scenarios,primary,tutorial,informational,single guide + tool/report embed,P1,112
筷子,how to use chopsticks for sushi,90,LOW,6,0.16,us-en,problems-scenarios,primary,tutorial,informational,single guide + tool/report embed,P1,112
筷子,hot chopsticks,260,LOW,3,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,111
筷子,proper chopstick technique,260,LOW,8,0.11,us-en,existing-export,existing-export,general,mixed,pillar page,P1,111
筷子,how to hold chopsticks korean,90,LOW,0,0.01,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,111
筷子,how to hold chopsticks korean style,90,LOW,0,0,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,111
筷子,how to hold korean chopsticks,90,LOW,0,0.01,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,111
筷子,wooden cooking chopsticks,210,MEDIUM,52,0.34,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,110
筷子,edible chopsticks,170,LOW,2,0.52,us-en,existing-export,existing-export,general,mixed,pillar page,P1,110
筷子,crane chopstick holder,110,HIGH,100,2.25,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,110
筷子,how do u hold chopsticks,90,LOW,6,0.06,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,110
筷子,how to use chopsticks step by step,90,LOW,9,0.09,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,110
筷子,how to make beginner chopsticks,40,LOW,0,0.95,us-en,expansion,expansion,tutorial,informational,single guide + tool/report embed,P1,110
筷子,dishwasher safe chopsticks,590,HIGH,100,0.74,us-en,existing-export,existing-export,general,mixed,pillar page,P1,109
筷子,nice chopsticks,320,HIGH,100,1.62,us-en,existing-export,existing-export,general,mixed,pillar page,P1,109
筷子,bamboo cooking chopsticks,260,HIGH,84,0.66,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,109
筷子,chopsticks bamboo,170,HIGH,95,1.5,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,109
筷子,chopstick bamboo,170,HIGH,95,1.5,us-en,core,primary,types-products,commercial,comparison page / affiliate page,P1,109
筷子,hello kitty chopsticks,720,HIGH,99,0.36,us-en,existing-export,existing-export,general,mixed,pillar page,P1,108
筷子,chopstick trainer,720,HIGH,97,0.3,us-en,existing-export,existing-export,general,mixed,pillar page,P1,108
筷子,korean stainless steel chopsticks,320,HIGH,100,0.59,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,108
筷子,dishwasher chopstick holder,260,HIGH,95,0.27,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,chopstick 3,210,LOW,1,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,108
筷子,what are chopsticks made of,210,LOW,0,0,us-en,problems-scenarios,primary,general,mixed,pillar page,P1,108
筷子,chinese vs japanese vs korean chopsticks,140,LOW,0,0,us-en,types-materials,primary,types-products,mixed,comparison page / affiliate page,P1,108
筷子,chopstick set with case,140,HIGH,100,4.92,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,108
筷子,nice chopstick set,140,HIGH,100,2.32,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,108
筷子,bamboo chopstick restaurant,110,LOW,1,0,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,108
筷子,fiberglass chopsticks safe,110,LOW,15,0.28,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,108
筷子,how to eat with chopsticks easy,90,LOW,18,0.1,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,step by step how to hold chopsticks,90,LOW,12,0.03,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,using chopsticks to eat,70,LOW,11,0.28,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,108
筷子,cute chopsticks,590,HIGH,99,0.5,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,ceramic chopsticks,590,HIGH,100,0.54,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,chopsticks for sale,390,HIGH,100,1.17,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,bulk chopsticks,320,HIGH,100,1.45,us-en,existing-export,existing-export,general,mixed,pillar page,P1,107
筷子,chopsticks bulk,320,HIGH,100,1.45,us-en,types-materials,primary,general,mixed,pillar page,P1,107
筷子,chinese chopstick set,210,HIGH,68,0.43,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,107
筷子,chopsticks finger game rules,170,LOW,0,0,us-en,existing-export,existing-export,culture-etiquette,mixed,pillar article / FAQ hub,P1,107
筷子,how are you supposed to hold chopsticks,70,LOW,5,0.06,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,107
筷子,how to grip chopsticks,70,LOW,2,0.02,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,107
筷子,how to eat noodles with chopsticks for beginners,50,LOW,2,0.48,us-en,core,primary,tutorial,informational,single guide + tool/report embed,P1,107
筷子,plastic chopsticks,590,HIGH,96,0.37,us-en,existing-export,existing-export,general,mixed,pillar page,P1,106
筷子,fork chopsticks,590,HIGH,89,0.2,us-en,existing-export,existing-export,general,mixed,pillar page,P1,106
筷子,chopsticks plastic,590,HIGH,96,0.37,us-en,types-materials,primary,general,mixed,pillar page,P1,106
筷子,origami chopstick rest,480,MEDIUM,46,0.43,us-en,existing-export,existing-export,accessories,mixed,supporting article,P1,106
筷子,high quality chopsticks,260,HIGH,100,1.64,us-en,existing-export,existing-export,general,mixed,pillar page,P1,106
筷子,wooden chopsticks disposable,260,HIGH,100,0.74,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,106
筷子,disposable wooden chopsticks,260,HIGH,100,0.74,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,106
筷子,learning chopsticks,210,HIGH,90,0.32,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,106
筷子,japanese wooden chopsticks,170,HIGH,100,1.35,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,106
筷子,chopsticks etiquette,170,LOW,7,0.03,us-en,core,primary,culture-etiquette,mixed,pillar article / FAQ hub,P1,106
筷子,how to correctly use chopsticks,70,LOW,8,0.05,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,106
筷子,how to eat with chopsticks properly,70,LOW,7,0.02,us-en,existing-export,existing-export,tutorial,informational,single guide + tool/report embed,P1,106
筷子,chopstick helpers,590,HIGH,96,0.3,us-en,existing-export,existing-export,general,mixed,pillar page,P1,105
筷子,porcelain chopsticks,390,HIGH,100,1.03,us-en,existing-export,existing-export,general,mixed,pillar page,P1,105
筷子,wooden chopsticks set,260,HIGH,100,0.66,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,105
筷子,wooden chopstick set,260,HIGH,100,0.66,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,105
筷子,japanese bamboo chopsticks,210,HIGH,100,1.01,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,105
筷子,bamboo japanese chopsticks,210,HIGH,100,1.01,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,105
筷子,panda express chopsticks,170,LOW,0,0,us-en,existing-export,existing-export,general,mixed,pillar page,P1,105
筷子,chopsticks gift set,170,HIGH,100,1.25,us-en,problems-scenarios,primary,types-products,commercial,comparison page / affiliate page,P1,105
筷子,durable chopsticks,590,HIGH,100,0.3,us-en,existing-export,existing-export,general,mixed,pillar page,P1,104
筷子,best reusable chopsticks,260,HIGH,100,0.61,us-en,existing-export,existing-export,types-products,commercial,comparison page / affiliate page,P1,104
筷子,good reusable chopsticks,260,HIGH,100,0.61,us-en,types-materials,primary,types-products,commercial,comparison page / affiliate page,P1,104
筷子,yunhong chopsticks,170,MEDIUM,47,0.97,us-en,existing-export,existing-export,general,mixed,pillar page,P1,104
